subscription_id,customerid,subscription_start_date,subscription_type,renewal_date,plan_type,contract_type,cancellation_date,cancellation_reason,monthly_charges,cltv,churn_score,customer_name,country,state,gender,dob,support_id,complaint_date,escalations,csat_score,churn_flag,complaint_count,age,age_group,churn_risk
982,0203-YZPGE,2019-12-03,Organic,2022-12-03,Premium,Annual,,,48.51,4258.0,29,Shreya Chopra,India,Delhi,Female,1956-06-05,805.0,2026-06-04,Y,95.0,0,1,63,61-70,Low
983,7598-EYNFM,2023-03-15,Paid,2024-03-15,Basic,Annual,,,7.93,1653.0,38,Shalini Sharma,India,Delhi,Female,1989-07-12,808.0,2026-05-29,N,26.0,0,1,34,31-40,Low
984,3393-XCVLZ,2022-10-20,Paid,2023-10-20,Basic,Annual,,,10.33,2303.0,43,Mohit Mukherjee,India,Karnataka,Male,1964-12-15,809.0,2024-05-03,N,44.0,0,1,58,51-60,Low
985,1097-TYGEL,2024-10-20,Organic,2025-02-17,Basic,Monthly,,,7.89,2915.0,24,Varun Menon,India,Assam,Male,2007-01-17,811.0,2026-01-15,N,58.0,0,1,18,11-20,Low
986,4540-BCMMQ,2025-07-13,Partner,2025-12-10,Standard,Monthly,,,17.32,2022.0,50,Sonal Chauhan,India,Tamil Nadu,Female,1997-03-07,815.0,2026-05-05,N,1.0,0,1,28,21-30,Medium
987,1075-GQCCN,2026-02-28,Partner,2026-12-31,Basic,Annual,,,9.75,3663.0,21,Amit Reddy,India,Tamil Nadu,Male,1969-10-13,,,,,0,0,56,51-60,Low
988,0371-KPXTE,2025-04-27,Paid,2025-09-24,Basic,Monthly,,,10.07,4288.0,3,Geeta Sengupta,India,Odisha,Female,1956-12-04,817.0,2026-03-27,N,100.0,0,1,68,61-70,Low
989,5346-RUXYS,2023-07-17,Trial,2023-09-15,Standard,Monthly,,,15.23,4122.0,29,Isha Pillai,India,Goa,Female,1966-11-02,819.0,2026-01-14,N,61.0,0,1,57,51-60,Low
990,0775-EMKQF,2020-05-26,Trial,2020-11-22,Standard,Monthly,,,24.44,2173.0,29,Vishal Rathore,India,Kerala,Male,1971-05-09,821.0,2020-08-08,N,46.0,0,1,49,41-50,Low
991,9413-EQJMF,2022-03-24,Organic,2025-03-24,Basic,Annual,,,11.72,4262.0,34,Siddharth Gupta,India,Punjab,Male,1985-11-06,822.0,2023-10-22,Y,100.0,0,1,36,31-40,Low
992,6628-REQLE,2020-06-30,Paid,2020-10-28,Premium,Monthly,,,38.0,3106.0,14,Rakesh Rathore,India,Andhra Pradesh,Male,1984-09-20,823.0,2025-08-20,N,16.0,0,1,36,31-40,Low
993,1840-ZRBEX,2022-01-12,Organic,2022-06-11,Standard,Monthly,,,15.04,3364.0,41,Sandeep Verma,India,Bihar,Male,1974-10-08,828.0,2026-05-29,Y,57.0,0,1,47,41-50,Low
994,4553-GACTQ,2024-03-30,Paid,2024-08-27,Standard,Monthly,,,23.46,3163.0,23,Mohit Ghosh,India,Gujarat,Male,1999-01-01,832.0,2025-06-09,N,2.0,0,1,25,21-30,Low
995,7006-MNMAK,2025-03-13,Paid,2026-12-31,Standard,Annual,,,22.63,2769.0,38,Geeta Pillai,India,Odisha,Female,2005-05-01,834.0,2026-07-01,N,39.0,0,1,20,11-20,Low
996,6944-ZPEUV,2024-06-21,Paid,2025-06-21,Standard,Annual,,,18.42,2450.0,33,Ishaan Joshi,India,Kerala,Male,1997-07-31,835.0,2026-08-18,N,36.0,0,1,27,21-30,Low
997,4478-PFTQY,2026-01-16,Organic,2026-07-15,Standard,Monthly,,,16.61,5527.0,50,Aryan Mehta,India,Bihar,Male,1980-12-20,838.0,2026-05-15,N,32.0,0,1,45,41-50,Medium
998,3678-AAEJK,2022-05-21,Paid,2022-10-18,Basic,Monthly,,,7.75,5490.0,28,Saanvi Bhat,India,Madhya Pradesh,Female,1971-02-03,840.0,2024-07-26,Y,87.0,0,1,51,51-60,Low
999,1093-VZMUR,2020-01-29,Paid,2023-01-29,Premium,Annual,,,37.73,1319.0,18,Anjali Tiwari,India,Tamil Nadu,Female,1988-06-25,842.0,2022-01-18,N,12.0,0,1,32,31-40,Low
1000,7553-YEMFB,2025-03-27,Paid,2025-09-23,Basic,Monthly,2026-08-19,Service issue,6.28,781.0,83,Lata Sengupta,India,Haryana,Female,1959-05-16,843.0,2026-02-03,N,7.0,1,1,66,61-70,High
1001,2738-TLLXK,2023-07-07,Paid,2023-08-06,Standard,Monthly,2026-03-05,Service issue,23.06,744.0,99,Payal Mukherjee,India,Tamil Nadu,Female,2002-12-11,,,,,1,0,21,21-30,High
1002,7944-PLFDG,2019-05-08,Organic,2019-09-05,Basic,Monthly,,,11.24,5593.0,50,Mohit Desai,India,Gujarat,Male,2005-02-13,,,,,0,0,14,11-20,Medium
1003,1251-DEARM,2022-01-09,Referral,2022-06-08,Standard,Monthly,,,20.56,1101.0,43,Rashmi Mukherjee,India,Uttar Pradesh,Female,1994-08-25,846.0,2026-05-06,N,29.0,0,1,27,21-30,Low
1004,2332-YHKEG,2023-06-18,Trial,2024-06-18,Basic,Annual,,,8.55,5095.0,49,Sai Bose,India,Tamil Nadu,Male,1961-12-22,848.0,2026-07-22,Y,89.0,0,1,61,61-70,Low
1005,8412-UBRDJ,2023-10-04,Paid,2024-02-01,Standard,Monthly,,,16.17,3314.0,15,Arjun Pillai,India,Maharashtra,Male,1963-08-29,850.0,2025-06-10,N,33.0,0,1,60,51-60,Low
1006,2384-ZJUMM,2022-12-29,Organic,2023-02-27,Standard,Monthly,2026-02-03,Switched to competitor,14.63,847.0,77,Mohit Trivedi,India,Rajasthan,Male,2000-04-18,858.0,2025-12-18,N,49.0,1,1,23,21-30,High
1007,2814-TAZDG,2019-12-16,Trial,2020-02-14,Basic,Monthly,,,6.74,2529.0,4,Lata Subramaniam,India,West Bengal,Female,1994-06-11,859.0,2023-05-24,N,80.0,0,1,26,21-30,Low
1008,1848-LDQDS,2021-02-15,Paid,2024-02-15,Standard,Annual,,,15.8,2157.0,39,Gaurav Mukherjee,India,Kerala,Male,2004-12-25,862.0,2025-09-09,Y,20.0,0,1,16,11-20,Low
1009,5111-XQHTP,2023-11-06,Paid,2024-05-04,Standard,Monthly,,,19.27,812.0,28,Pallavi Shah,India,Delhi,Female,1997-09-03,863.0,2024-09-24,N,79.0,0,1,26,21-30,Low
1010,1392-DENNY,2022-01-02,Referral,2025-01-02,Basic,Annual,2022-05-17,Poor customer support,11.97,873.0,74,Rakesh Rao,India,Delhi,Male,1987-08-19,864.0,2022-05-12,Y,59.0,1,1,34,31-40,High
1011,4563-YUUJW,2023-01-31,Organic,2023-05-31,Standard,Monthly,,,22.94,1726.0,32,Geeta Tiwari,India,Jharkhand,Female,1991-04-14,869.0,2026-07-16,Y,37.0,0,1,32,31-40,Low
1012,3781-WEADZ,2022-11-04,Paid,2023-03-04,Premium,Monthly,,,47.52,859.0,16,Arjun Yadav,India,Maharashtra,Male,1971-01-25,872.0,2026-07-29,N,18.0,0,1,52,51-60,Low
1013,1253-XSRQG,2020-08-02,Partner,2020-12-30,Premium,Monthly,2021-05-17,Other,36.29,250.0,68,Nidhi Yadav,India,Assam,Female,2000-04-15,873.0,2020-08-06,N,13.0,1,1,20,11-20,Medium
1014,1951-NQLNQ,2020-11-11,Paid,2021-03-11,Standard,Monthly,2021-07-20,Not using service,23.52,858.0,91,Diya Gupta,India,West Bengal,Female,2004-12-09,875.0,2021-07-06,Y,46.0,1,1,16,11-20,High
1015,7986-DUXRX,2026-03-14,Referral,2026-08-11,Premium,Monthly,,,33.99,2908.0,25,Aishwarya Naidu,India,West Bengal,Female,2000-06-16,,,,,0,0,26,21-30,Low
1016,4660-LBAUB,2024-01-24,Trial,2024-07-22,Standard,Monthly,2025-03-12,Other,24.05,336.0,80,Anil Chatterjee,India,Goa,Male,1957-05-31,876.0,2024-05-16,N,40.0,1,1,67,61-70,High
1017,4001-HHWKU,2022-03-19,Trial,2022-08-16,Basic,Monthly,,,11.4,3106.0,48,Vijay Reddy,India,Kerala,Male,1965-04-08,880.0,2026-04-09,N,8.0,0,1,57,51-60,Low
1018,6900-JAYRU,2019-12-16,Paid,2020-06-13,Premium,Monthly,,,49.18,1988.0,3,Vikram Das,India,Goa,Male,1990-01-06,881.0,2025-01-05,N,3.0,0,1,30,21-30,Low
1019,5563-FVKMP,2025-03-13,Partner,2025-07-11,Standard,Monthly,,,20.51,3813.0,46,Gaurav Reddy,India,Chandigarh,Male,1974-03-16,,,,,0,0,51,51-60,Low
1020,1506-YUDUL,2024-10-02,Paid,2026-10-02,Basic,Annual,,,7.95,3429.0,16,Kavya Krishnan,India,Andhra Pradesh,Female,1997-08-21,886.0,2026-08-26,N,1.0,0,1,27,21-30,Low
1021,5133-GPNJV,2020-07-05,Paid,2020-09-03,Premium,Monthly,,,38.52,788.0,17,Nidhi Naidu,India,West Bengal,Female,1956-09-01,887.0,2024-10-13,N,88.0,0,1,64,61-70,Low
1022,8728-VPUZW,2020-02-04,Paid,2020-03-05,Standard,Monthly,2023-01-09,Poor customer support,24.02,348.0,85,Nikhil Shah,India,Haryana,Male,1996-06-28,889.0,2021-08-11,Y,69.0,1,1,24,21-30,High
1023,6757-JKWFJ,2024-04-03,Trial,2024-09-30,Basic,Monthly,,,12.93,1188.0,27,Deepak Chopra,India,Tamil Nadu,Male,1968-06-14,892.0,2025-02-20,N,8.0,0,1,56,51-60,Low
1024,0606-GFJEA,2025-02-04,Paid,2025-03-06,Standard,Monthly,,,20.63,4254.0,41,Divya Naidu,India,West Bengal,Female,1958-10-15,893.0,2026-03-27,Y,19.0,0,1,66,61-70,Low
1025,6668-MXXCN,2019-09-27,Organic,2019-12-26,Basic,Monthly,,,7.02,4528.0,54,Karthik Menon,India,Goa,Male,1999-11-18,895.0,2026-07-18,N,6.0,0,1,20,11-20,Medium
1026,2003-LLUZN,2023-06-05,Referral,2023-11-02,Standard,Monthly,,,18.28,5799.0,14,Pradeep Joshi,India,Uttar Pradesh,Male,1964-08-01,898.0,2024-11-20,N,49.0,0,1,59,51-60,Low
1027,8740-MYDLT,2020-10-24,Paid,2021-03-23,Basic,Monthly,,,8.79,1194.0,19,Aishwarya Chopra,India,Telangana,Female,1968-01-01,899.0,2026-06-03,N,14.0,0,1,53,51-60,Low
1028,0895-YXHJT,2025-08-08,Organic,2025-10-07,Standard,Monthly,,,23.96,3469.0,1,Ritu Mukherjee,India,Tamil Nadu,Female,2002-12-27,903.0,2026-05-25,N,100.0,0,1,23,21-30,Low
1029,3857-KGFQW,2021-10-21,Organic,2023-10-21,Standard,Annual,,,21.9,2744.0,14,Yamini Sengupta,India,Karnataka,Female,1979-08-02,905.0,2026-07-28,N,5.0,0,1,42,41-50,Low
1030,1644-FYJSC,2020-06-19,Paid,2020-10-17,Standard,Monthly,,,24.56,4824.0,7,Swati Pandit,India,Chandigarh,Female,1984-04-25,907.0,2023-05-22,N,95.0,0,1,36,31-40,Low
1031,5006-LUCDF,2019-10-11,Organic,2020-03-09,Basic,Monthly,2022-01-19,Poor customer support,7.3,523.0,60,Nikhil Singh,India,Jharkhand,Male,1991-10-24,,,,,1,0,28,21-30,Medium
1032,3254-CPMFN,2022-02-09,Paid,2023-02-09,Premium,Annual,,,27.6,1434.0,25,Chitra Desai,India,Maharashtra,Female,1957-01-22,911.0,2024-08-06,Y,18.0,0,1,65,61-70,Low
1033,2764-BNVPV,2022-10-28,Trial,2023-02-25,Standard,Monthly,,,15.91,505.0,48,Navya Nair,India,Haryana,Female,1970-04-06,912.0,2026-07-21,N,37.0,0,1,53,51-60,Low
1034,3328-GJKZR,2025-03-04,Organic,2026-03-04,Standard,Annual,,,19.65,2199.0,38,Anika Bose,India,Gujarat,Female,1974-05-04,915.0,2026-05-14,N,60.0,0,1,51,51-60,Low
1035,4289-HVQHM,2021-03-26,Organic,2021-06-24,Basic,Monthly,2024-10-18,Other,9.51,54.0,65,Myra Sharma,India,Assam,Female,1966-12-13,916.0,2023-11-08,N,94.0,1,1,54,51-60,Medium
1036,1561-TBBLH,2023-07-31,Paid,2025-07-31,Basic,Annual,,,11.95,3391.0,16,Geeta Pandit,India,Jharkhand,Female,1959-01-31,917.0,2024-04-04,N,100.0,0,1,64,61-70,Low
1037,9167-BUFJF,2025-06-08,Paid,2025-08-07,Standard,Monthly,,,14.28,685.0,19,Rekha Mishra,India,Uttar Pradesh,Female,1963-01-16,,,,,0,0,62,61-70,Low
1038,2095-RJZMP,2019-12-29,Paid,2020-03-28,Standard,Monthly,,,20.27,5075.0,40,Anjali Trivedi,India,Telangana,Female,2001-05-19,919.0,2021-03-27,N,68.0,0,1,19,11-20,Low
1039,7208-BGEBH,2024-05-29,Referral,2024-10-26,Basic,Monthly,,,11.65,4338.0,31,Aditya Tiwari,India,Telangana,Male,1969-09-03,923.0,2026-02-06,N,22.0,0,1,55,51-60,Low
1040,8077-DZEDM,2019-11-30,Partner,2020-04-28,Standard,Monthly,,,17.79,4995.0,3,Dev Bhat,India,West Bengal,Male,1970-02-05,929.0,2026-06-18,N,36.0,0,1,50,41-50,Low
1041,9351-FPCHR,2022-05-27,Paid,2024-05-27,Basic,Annual,2024-09-06,Service issue,8.66,878.0,94,Suresh Verma,India,Kerala,Male,1965-12-11,934.0,2023-07-14,N,21.0,1,1,56,51-60,High
1042,7861-QWJVX,2021-08-07,Organic,2021-12-05,Standard,Monthly,,,16.29,1244.0,16,Suresh Gupta,India,Jharkhand,Male,1995-08-26,935.0,2022-12-13,N,28.0,0,1,26,21-30,Low
1043,0909-ZCTVN,2025-04-01,Referral,2025-07-30,Premium,Monthly,,,46.77,3476.0,0,Deepak Malhotra,India,West Bengal,Male,1976-07-15,936.0,2025-07-18,N,50.0,0,1,49,41-50,Low
1044,2525-DKRPZ,2022-02-20,Paid,2025-02-20,Basic,Annual,,,11.89,5840.0,29,Payal Pandit,India,Uttar Pradesh,Female,1987-03-19,938.0,2026-08-27,N,69.0,0,1,35,31-40,Low
1045,9225-VPCPM,2026-02-14,Organic,2026-04-15,Basic,Monthly,2026-05-12,Switched to competitor,11.33,644.0,76,Pradeep Bose,India,Delhi,Male,1958-08-18,940.0,2026-04-03,N,24.0,1,1,67,61-70,High
1046,8596-CKQPC,2023-09-18,Organic,2024-01-16,Standard,Monthly,,,24.03,3087.0,16,Ritu Kumar,India,Uttar Pradesh,Female,1981-12-13,941.0,2024-09-16,N,35.0,0,1,42,41-50,Low
1047,8411-DSPPD,2020-04-21,Organic,2020-05-21,Basic,Monthly,,,9.72,3894.0,44,Nidhi Krishnan,India,Telangana,Female,1986-11-21,943.0,2025-06-30,N,83.0,0,1,33,31-40,Low
1048,6438-BCPYK,2021-06-08,Partner,2023-06-08,Standard,Annual,,,18.25,4262.0,10,Deepika Mishra,India,Odisha,Female,1978-10-12,945.0,2022-02-03,N,6.0,0,1,43,41-50,Low
1049,1742-PTAAN,2019-07-30,Referral,2019-12-27,Standard,Monthly,,,24.32,4210.0,19,Aarav Rao,India,Assam,Male,1996-04-13,946.0,2022-11-10,N,30.0,0,1,23,21-30,Low
1050,6471-KCEEA,2023-08-21,Partner,2024-01-18,Basic,Monthly,,,12.66,3982.0,19,Ayaan Verma,India,Gujarat,Male,1957-05-28,,,,,0,0,66,61-70,Low
1051,7592-ERPAD,2023-01-22,Paid,2023-06-21,Standard,Monthly,,,19.06,1542.0,29,Ishaan Pandey,India,Assam,Male,1997-04-19,,,,,0,0,26,21-30,Low
1052,6418-BLADW,2020-11-12,Paid,2021-05-11,Standard,Monthly,2022-02-01,Not using service,17.71,673.0,60,Swati Yadav,India,Goa,Female,2004-09-23,948.0,2021-09-19,N,80.0,1,1,16,11-20,Medium
1053,7993-HYBSA,2024-09-09,Paid,2025-01-07,Standard,Monthly,2025-12-27,Poor customer support,17.83,796.0,97,Chitra Agarwal,India,Chandigarh,Female,1960-09-12,949.0,2025-06-25,N,87.0,1,1,64,61-70,High
1054,5681-QYPAF,2025-09-13,Paid,2026-09-13,Premium,Annual,2025-12-19,Poor customer support,46.7,537.0,95,Tanya Shah,India,Assam,Female,1985-11-06,951.0,2025-12-03,N,40.0,1,1,40,31-40,High
1055,4806-ZYNPX,2019-05-19,Organic,2021-05-19,Premium,Annual,,,47.36,634.0,29,Aishwarya Rao,India,Jharkhand,Female,1973-08-03,,,,,0,0,46,41-50,Low
1056,8063-DPRKH,2026-05-03,Paid,2026-12-31,Standard,Annual,,,15.58,1805.0,37,Siddharth Patel,India,Maharashtra,Male,1987-03-10,953.0,2026-08-19,N,14.0,0,1,39,31-40,Low
1057,1867-VHDTH,2023-12-24,Paid,2024-02-22,Standard,Monthly,,,18.81,1365.0,7,Anjali Bansal,India,Haryana,Female,1959-03-10,954.0,2025-09-29,N,15.0,0,1,65,61-70,Low
1058,7173-QDDVV,2025-03-18,Referral,2026-12-31,Basic,Annual,,,6.22,1675.0,41,Siddharth Gupta,India,Andhra Pradesh,Male,1964-06-16,957.0,2026-04-13,Y,21.0,0,1,61,61-70,Low
1059,8165-ZDEWM,2022-03-23,Paid,2023-03-23,Basic,Annual,,,11.42,5352.0,13,Anika Menon,India,Gujarat,Female,1994-05-24,962.0,2024-11-17,N,99.0,0,1,28,21-30,Low
1060,1396-JMYPM,2025-08-11,Trial,2026-02-07,Basic,Monthly,,,11.5,3395.0,53,Ishaan Chauhan,India,Madhya Pradesh,Male,1975-06-22,965.0,2025-10-02,Y,91.0,0,1,50,41-50,Medium
1061,7251-EAYSC,2025-05-07,Trial,2025-09-04,Basic,Monthly,,,12.41,1369.0,41,Suresh Agarwal,India,Bihar,Male,1969-09-28,967.0,2025-12-12,N,27.0,0,1,56,51-60,Low
1062,6869-NXYTK,2021-02-20,Paid,2021-07-20,Standard,Monthly,,,22.55,4443.0,8,Geeta Sharma,India,Telangana,Female,2002-05-08,968.0,2023-06-03,N,18.0,0,1,19,11-20,Low
1063,7244-YMWNG,2022-11-08,Paid,2023-02-06,Standard,Monthly,,,22.63,4852.0,52,Myra Gupta,India,Chandigarh,Female,1985-01-03,970.0,2026-01-12,N,86.0,0,1,38,31-40,Medium
1064,9040-KSLWF,2022-10-09,Paid,2023-10-09,Standard,Annual,,,16.69,4562.0,40,Vivaan Rathore,India,Goa,Male,1978-03-17,974.0,2024-06-08,N,17.0,0,1,45,41-50,Low
1065,4255-WSMDB,2019-02-10,Paid,2022-02-10,Basic,Annual,,,12.32,2328.0,20,Rajesh Pillai,India,Goa,Male,1955-06-20,978.0,2025-10-17,N,35.0,0,1,64,61-70,Low
1066,4902-KXYUX,2023-12-24,Paid,2024-12-24,Premium,Annual,,,34.75,3775.0,55,Vishal Das,India,Andhra Pradesh,Male,1977-03-20,981.0,2025-10-22,N,13.0,0,1,47,41-50,Medium
1067,6974-PCCBP,2025-03-05,Referral,2025-05-04,Premium,Monthly,2025-08-15,Switched to competitor,26.65,305.0,67,Keshav Joshi,India,Odisha,Male,1962-01-02,982.0,2025-07-05,N,99.0,1,1,63,61-70,Medium
1068,9573-RWPQY,2019-11-04,Trial,2022-11-04,Basic,Annual,,,10.34,3587.0,35,Tanya Sengupta,India,West Bengal,Female,1967-12-13,986.0,2023-06-24,Y,92.0,0,1,52,51-60,Low
1069,7461-RBZFT,2023-08-26,Trial,2026-08-26,Premium,Annual,,,41.87,4596.0,36,Saanvi Pandit,India,Madhya Pradesh,Female,1964-11-24,987.0,2023-10-14,N,31.0,0,1,59,51-60,Low
1070,6135-KKRAE,2024-06-05,Paid,2024-12-02,Premium,Monthly,2024-12-13,Service issue,45.82,420.0,96,Harsh Sengupta,India,Karnataka,Male,1982-05-18,990.0,2024-12-09,N,53.0,1,1,42,41-50,High
1071,0732-PRUKU,2023-08-02,Paid,2023-11-30,Premium,Monthly,,,41.99,3798.0,7,Rekha Das,India,Assam,Female,1966-11-30,,,,,0,0,57,51-60,Low
1072,6711-NHNLT,2019-02-04,Paid,2019-06-04,Standard,Monthly,2020-12-28,Too expensive,19.56,233.0,62,Sunil Pandey,India,Telangana,Male,1962-12-10,993.0,2019-03-20,N,3.0,1,1,56,51-60,Medium
1073,8877-UBUSG,2024-11-28,Referral,2025-01-27,Basic,Monthly,,,12.56,5674.0,46,Sonal Verma,India,Tamil Nadu,Female,2002-09-18,1000.0,2026-05-18,Y,20.0,0,1,22,21-30,Low
1074,8741-VLNUB,2019-01-15,Paid,2019-04-15,Premium,Monthly,2020-08-31,Not using service,34.79,684.0,91,Ananya Bansal,India,Madhya Pradesh,Female,1971-03-12,,,,,1,0,48,41-50,High
1075,1627-TFKEF,2020-07-17,Organic,2020-11-14,Standard,Monthly,,,23.76,4121.0,55,Yamini Nair,India,Uttar Pradesh,Female,1982-07-11,,,,,0,0,38,31-40,Medium
1076,4882-NDLEP,2022-08-01,Organic,2023-01-28,Basic,Monthly,,,7.19,2371.0,28,Anjali Das,India,Tamil Nadu,Female,1959-08-27,,,,,0,0,63,61-70,Low
1077,6308-DJBLQ,2022-02-03,Paid,2024-02-03,Basic,Annual,,,8.78,3098.0,49,Kavya Tiwari,India,Maharashtra,Female,1991-07-23,,,,,0,0,31,31-40,Low
1078,9088-WEKUP,2022-04-12,Organic,2025-04-12,Premium,Annual,,,30.83,4342.0,32,Myra Thakur,India,Gujarat,Female,1967-10-10,,,,,0,0,55,51-60,Low
1079,0016-QVKWF,2020-08-03,Trial,2021-01-30,Standard,Monthly,2020-12-11,Too expensive,19.87,393.0,76,Vihaan Tiwari,India,Telangana,Male,1977-07-05,,,,,1,0,43,41-50,High
1080,8750-UCKCN,2023-12-30,Trial,2024-03-29,Basic,Monthly,,,9.39,3103.0,34,Krishna Naidu,India,Telangana,Male,1993-10-02,,,,,0,0,30,21-30,Low
1081,5269-LGQVL,2024-08-10,Organic,2024-09-09,Standard,Monthly,,,15.04,3841.0,36,Vijay Singh,India,Maharashtra,Male,1997-10-01,,,,,0,0,27,21-30,Low
1082,1270-TAXQX,2024-07-26,Organic,2024-12-23,Premium,Monthly,2024-11-08,Not using service,29.16,97.0,68,Ramesh Das,India,Jharkhand,Male,1987-02-11,,,,,1,0,37,31-40,Medium
1083,3629-ZAJXY,2020-05-03,Partner,2021-05-03,Basic,Annual,,,8.46,4929.0,9,Neha Nair,India,Jharkhand,Female,1982-03-14,,,,,0,0,38,31-40,Low
1084,9929-GAGWN,2024-01-18,Partner,2024-05-17,Premium,Monthly,,,46.41,1623.0,32,Rahul Krishnan,India,Andhra Pradesh,Male,1999-04-27,,,,,0,0,25,21-30,Low
1085,1065-EJUHS,2025-08-27,Trial,2026-12-31,Basic,Annual,,,10.41,1323.0,51,Neha Verma,India,Chandigarh,Female,1977-09-09,,,,,0,0,48,41-50,Medium
1086,6666-JDXSQ,2019-11-13,Paid,2021-11-13,Basic,Annual,,,9.1,4122.0,1,Lata Chauhan,India,Karnataka,Female,1975-02-22,,,,,0,0,45,41-50,Low
1087,5483-CUAZH,2022-10-01,Partner,2024-10-01,Standard,Annual,,,15.21,4898.0,19,Kavya Chopra,India,Gujarat,Female,1969-10-03,,,,,0,0,53,51-60,Low
1088,5477-JHDRH,2024-03-30,Partner,2024-08-27,Standard,Monthly,2025-11-08,Switched to competitor,15.42,232.0,64,Ira Bansal,India,Andhra Pradesh,Female,1976-03-28,,,,,1,0,48,41-50,Medium
1089,0994-BNLYC,2022-05-15,Organic,2025-05-15,Premium,Annual,,,47.95,5590.0,48,Vihaan Pandey,India,Karnataka,Male,1982-01-17,,,,,0,0,40,31-40,Low
1090,6249-NDVPH,2023-11-14,Organic,2024-02-12,Standard,Monthly,2024-10-22,Switched to competitor,22.26,400.0,100,Sanjay Das,India,Odisha,Male,1993-05-29,,,,,1,0,30,21-30,High
1091,1769-DAVYC,2022-05-31,Organic,2022-09-28,Standard,Monthly,,,20.63,3065.0,7,Abhishek Singh,India,Andhra Pradesh,Male,1977-12-28,,,,,0,0,44,41-50,Low
1092,0991-EKUPS,2023-07-22,Organic,2024-01-18,Premium,Monthly,,,38.43,1583.0,53,Ritu Subramaniam,India,Chandigarh,Female,1968-01-24,,,,,0,0,55,51-60,Medium
1093,2369-BHSTB,2025-11-17,Trial,2026-12-31,Basic,Annual,,,7.88,2731.0,41,Geeta Shah,India,Gujarat,Female,1973-01-20,,,,,0,0,53,51-60,Low
1094,5499-VKPLF,2020-05-28,Paid,2020-06-27,Standard,Monthly,,,14.55,2651.0,36,Sanjay Gupta,India,Assam,Male,1974-09-07,,,,,0,0,46,41-50,Low
1095,5431-ZNGNF,2019-02-08,Organic,2019-06-08,Standard,Monthly,2020-02-16,Poor customer support,16.5,761.0,84,Anil Sharma,India,Delhi,Male,1987-02-09,,,,,1,0,32,31-40,High
1096,5896-BAGGK,2020-07-20,Paid,2020-11-17,Basic,Monthly,,,6.22,734.0,14,Yash Malhotra,India,West Bengal,Male,1985-06-27,,,,,0,0,35,31-40,Low
1097,2248-NWDLG,2025-09-04,Organic,2025-10-04,Standard,Monthly,,,23.12,3020.0,43,Isha Chopra,India,Haryana,Female,1988-05-28,,,,,0,0,37,31-40,Low
1098,2142-GGTNY,2020-08-30,Referral,2021-08-30,Basic,Annual,,,11.25,2845.0,25,Meera Pandit,India,Madhya Pradesh,Female,1976-12-09,,,,,0,0,44,41-50,Low
1099,0872-WJESU,2019-09-27,Paid,2019-10-27,Premium,Monthly,,,39.71,838.0,40,Sneha Nair,India,Assam,Female,1960-10-26,,,,,0,0,59,51-60,Low
1100,6125-SYRYR,2024-11-06,Paid,2026-11-06,Premium,Annual,,,31.21,2535.0,47,Divya Subramaniam,India,Bihar,Female,2007-05-23,,,,,0,0,17,11-20,Low
1101,6178-UFMJT,2024-01-11,Partner,2024-07-09,Basic,Monthly,,,10.45,3718.0,39,Krishna Nair,India,Kerala,Male,1994-11-17,,,,,0,0,29,21-30,Low
1102,7391-QPPMR,2023-08-29,Trial,2023-11-27,Standard,Monthly,,,24.27,462.0,38,Divya Das,India,Maharashtra,Female,1971-02-10,,,,,0,0,53,51-60,Low
1103,1280-JHDDC,2020-11-22,Paid,2021-05-21,Standard,Monthly,,,17.3,2957.0,25,Diya Rathore,India,Gujarat,Female,1984-12-10,,,,,0,0,36,31-40,Low
1104,8898-JAKKM,2019-02-13,Paid,2020-02-13,Basic,Annual,,,6.1,755.0,40,Nisha Subramaniam,India,Maharashtra,Female,1997-05-06,,,,,0,0,22,21-30,Low
1105,8451-UTQZQ,2023-11-06,Paid,2024-02-04,Standard,Monthly,,,23.24,4422.0,28,Myra Agarwal,India,Gujarat,Female,1993-06-20,,,,,0,0,30,21-30,Low
1106,2102-KZARX,2024-06-25,Paid,2024-07-25,Standard,Monthly,,,16.85,1742.0,18,Rekha Desai,India,Madhya Pradesh,Female,1993-03-11,,,,,0,0,31,31-40,Low
1107,0527-EELUW,2026-03-11,Paid,2026-09-07,Standard,Monthly,,,15.57,3846.0,47,Kiran Joshi,India,Bihar,Female,1960-09-18,,,,,0,0,65,61-70,Low
1108,4991-CFDXT,2023-12-20,Trial,2024-05-18,Premium,Monthly,2024-09-11,Other,39.69,459.0,96,Aditya Pandit,India,Assam,Male,1957-05-29,,,,,1,0,67,61-70,High
1109,1146-QBMSA,2025-08-03,Paid,2025-12-31,Basic,Monthly,,,11.44,5943.0,50,Vikram Sengupta,India,Bihar,Male,1969-02-01,,,,,0,0,57,51-60,Medium
1110,3369-KPYXR,2022-11-21,Paid,2023-11-21,Standard,Annual,,,17.67,4485.0,51,Raghav Krishnan,India,Kerala,Male,2007-09-15,,,,,0,0,15,11-20,Medium
1111,6541-VHSLU,2020-02-08,Partner,2022-02-08,Basic,Annual,,,7.62,5864.0,53,Isha Mishra,India,Goa,Female,1958-07-04,,,,,0,0,62,61-70,Medium
